Source.Name,area,ticket_date,waste_type,net_weight_kg
homagama_2012-2018.csv,Homagama PS,6/16/2013,MSW,76260
homagama_2012-2018.csv,Homagama PS,6/17/2013,MSW,38700
homagama_2012-2018.csv,Homagama PS,6/18/2013,MSW,32320
homagama_2012-2018.csv,Homagama PS,6/19/2013,MSW,37680
homagama_2012-2018.csv,Homagama PS,6/20/2013,MSW,37850
homagama_2012-2018.csv,Homagama PS,6/21/2013,MSW,11540
homagama_2012-2018.csv,Homagama PS,6/22/2013,MSW,36910
homagama_2012-2018.csv,Homagama PS,6/24/2013,MSW,18450
homagama_2012-2018.csv,Homagama PS,6/25/2013,MSW,33030
homagama_2012-2018.csv,Homagama PS,6/26/2013,MSW,18530
homagama_2012-2018.csv,Homagama PS,6/27/2013,MSW,34170
homagama_2012-2018.csv,Homagama PS,6/28/2013,MSW,31610
homagama_2012-2018.csv,Homagama PS,6/29/2013,MSW,23410
homagama_2012-2018.csv,Homagama PS,7/1/2013,MSW,63250
homagama_2012-2018.csv,Homagama PS,7/2/2013,MSW,22310
homagama_2012-2018.csv,Homagama PS,7/3/2013,MSW,22080
homagama_2012-2018.csv,Homagama PS,7/5/2013,MSW,39750
homagama_2012-2018.csv,Homagama PS,7/6/2013,MSW,36950
homagama_2012-2018.csv,Homagama PS,7/8/2013,MSW,25250
homagama_2012-2018.csv,Homagama PS,7/9/2013,MSW,46640
homagama_2012-2018.csv,Homagama PS,7/10/2013,MSW,47360
homagama_2012-2018.csv,Homagama PS,7/11/2013,MSW,41170
homagama_2012-2018.csv,Homagama PS,7/12/2013,MSW,31780
homagama_2012-2018.csv,Homagama PS,7/13/2013,MSW,62930
homagama_2012-2018.csv,Homagama PS,7/14/2013,MSW,59160
homagama_2012-2018.csv,Homagama PS,7/15/2013,MSW,38510
homagama_2012-2018.csv,Homagama PS,7/16/2013,MSW,41430
homagama_2012-2018.csv,Homagama PS,7/17/2013,MSW,19800
homagama_2012-2018.csv,Homagama PS,7/18/2013,MSW,39500
homagama_2012-2018.csv,Homagama PS,7/19/2013,MSW,25760
homagama_2012-2018.csv,Homagama PS,7/20/2013,MSW,20380
homagama_2012-2018.csv,Homagama PS,7/23/2013,MSW,51520
homagama_2012-2018.csv,Homagama PS,7/24/2013,MSW,59790
homagama_2012-2018.csv,Homagama PS,7/26/2013,MSW,31140
homagama_2012-2018.csv,Homagama PS,7/27/2013,MSW,19880
homagama_2012-2018.csv,Homagama PS,7/28/2013,MSW,59690
homagama_2012-2018.csv,Homagama PS,7/29/2013,MSW,6650
homagama_2012-2018.csv,Homagama PS,7/31/2013,MSW,38140
homagama_2012-2018.csv,Homagama PS,8/1/2013,MSW,41410
homagama_2012-2018.csv,Homagama PS,8/2/2013,MSW,8120
homagama_2012-2018.csv,Homagama PS,8/3/2013,MSW,36630
homagama_2012-2018.csv,Homagama PS,8/4/2013,MSW,35150
homagama_2012-2018.csv,Homagama PS,8/5/2013,MSW,59390
homagama_2012-2018.csv,Homagama PS,8/6/2013,MSW,66160
homagama_2012-2018.csv,Homagama PS,8/8/2013,MSW,35740
homagama_2012-2018.csv,Homagama PS,8/9/2013,MSW,19240
homagama_2012-2018.csv,Homagama PS,8/10/2013,MSW,18910
homagama_2012-2018.csv,Homagama PS,8/11/2013,MSW,18670
homagama_2012-2018.csv,Homagama PS,8/17/2013,MSW,17420
homagama_2012-2018.csv,Homagama PS,8/18/2013,MSW,55330
homagama_2012-2018.csv,Homagama PS,8/19/2013,MSW,61890
homagama_2012-2018.csv,Homagama PS,8/21/2013,MSW,23110
homagama_2012-2018.csv,Homagama PS,8/22/2013,MSW,20930
homagama_2012-2018.csv,Homagama PS,8/23/2013,MSW,17220
homagama_2012-2018.csv,Homagama PS,8/24/2013,MSW,44220
homagama_2012-2018.csv,Homagama PS,8/25/2013,MSW,55340
homagama_2012-2018.csv,Homagama PS,8/26/2013,MSW,46810
homagama_2012-2018.csv,Homagama PS,8/27/2013,MSW,18730
homagama_2012-2018.csv,Homagama PS,8/28/2013,MSW,18900
homagama_2012-2018.csv,Homagama PS,8/29/2013,MSW,18250
homagama_2012-2018.csv,Homagama PS,8/30/2013,MSW,26830
homagama_2012-2018.csv,Homagama PS,9/1/2013,MSW,28910
homagama_2012-2018.csv,Homagama PS,9/2/2013,MSW,36010
homagama_2012-2018.csv,Homagama PS,9/3/2013,MSW,42350
homagama_2012-2018.csv,Homagama PS,9/4/2013,MSW,38180
homagama_2012-2018.csv,Homagama PS,9/5/2013,MSW,51790
homagama_2012-2018.csv,Homagama PS,9/6/2013,MSW,13760
homagama_2012-2018.csv,Homagama PS,9/9/2013,MSW,29250
homagama_2012-2018.csv,Homagama PS,9/10/2013,MSW,49430
homagama_2012-2018.csv,Homagama PS,9/11/2013,MSW,17770
homagama_2012-2018.csv,Homagama PS,9/12/2013,MSW,33610
homagama_2012-2018.csv,Homagama PS,9/13/2013,MSW,10530
homagama_2012-2018.csv,Homagama PS,9/14/2013,MSW,43160
homagama_2012-2018.csv,Homagama PS,9/16/2013,MSW,25620
homagama_2012-2018.csv,Homagama PS,9/17/2013,MSW,30510
homagama_2012-2018.csv,Homagama PS,9/18/2013,MSW,40070
homagama_2012-2018.csv,Homagama PS,9/20/2013,MSW,39310
homagama_2012-2018.csv,Homagama PS,9/21/2013,MSW,38210
homagama_2012-2018.csv,Homagama PS,9/23/2013,MSW,35600
homagama_2012-2018.csv,Homagama PS,9/24/2013,MSW,22960
homagama_2012-2018.csv,Homagama PS,9/25/2013,MSW,32910
homagama_2012-2018.csv,Homagama PS,9/26/2013,MSW,44330
homagama_2012-2018.csv,Homagama PS,9/27/2013,MSW,3160
homagama_2012-2018.csv,Homagama PS,9/28/2013,MSW,10830
homagama_2012-2018.csv,Homagama PS,9/29/2013,MSW,44150
homagama_2012-2018.csv,Homagama PS,9/30/2013,MSW,14650
homagama_2012-2018.csv,Homagama PS,10/1/2013,MSW,12990
homagama_2012-2018.csv,Homagama PS,10/2/2013,MSW,28200
homagama_2012-2018.csv,Homagama PS,10/3/2013,MSW,44300
homagama_2012-2018.csv,Homagama PS,10/4/2013,MSW,26240
homagama_2012-2018.csv,Homagama PS,10/5/2013,MSW,5230
homagama_2012-2018.csv,Homagama PS,10/6/2013,MSW,31570
homagama_2012-2018.csv,Homagama PS,10/7/2013,MSW,14700
homagama_2012-2018.csv,Homagama PS,10/8/2013,MSW,48970
homagama_2012-2018.csv,Homagama PS,10/9/2013,MSW,32050
homagama_2012-2018.csv,Homagama PS,10/10/2013,MSW,9310
homagama_2012-2018.csv,Homagama PS,10/11/2013,MSW,58030
homagama_2012-2018.csv,Homagama PS,10/12/2013,MSW,25740
homagama_2012-2018.csv,Homagama PS,10/13/2013,MSW,49770
homagama_2012-2018.csv,Homagama PS,10/14/2013,MSW,27370
homagama_2012-2018.csv,Homagama PS,10/15/2013,MSW,19360
homagama_2012-2018.csv,Homagama PS,10/16/2013,MSW,27070
homagama_2012-2018.csv,Homagama PS,10/17/2013,MSW,34090
homagama_2012-2018.csv,Homagama PS,10/19/2013,MSW,32670
homagama_2012-2018.csv,Homagama PS,10/20/2013,MSW,47970
homagama_2012-2018.csv,Homagama PS,10/23/2013,MSW,18950
homagama_2012-2018.csv,Homagama PS,10/24/2013,MSW,37600
homagama_2012-2018.csv,Homagama PS,10/25/2013,MSW,53980
homagama_2012-2018.csv,Homagama PS,10/26/2013,MSW,53360
homagama_2012-2018.csv,Homagama PS,10/27/2013,MSW,50410
homagama_2012-2018.csv,Homagama PS,10/28/2013,MSW,50910
homagama_2012-2018.csv,Homagama PS,10/29/2013,MSW,34260
homagama_2012-2018.csv,Homagama PS,10/30/2013,MSW,18400
homagama_2012-2018.csv,Homagama PS,10/31/2013,MSW,33560
homagama_2012-2018.csv,Homagama PS,11/2/2013,MSW,15500
homagama_2012-2018.csv,Homagama PS,11/3/2013,MSW,19040
homagama_2012-2018.csv,Homagama PS,11/4/2013,MSW,18470
homagama_2012-2018.csv,Homagama PS,11/5/2013,MSW,51620
homagama_2012-2018.csv,Homagama PS,11/8/2013,MSW,19610
homagama_2012-2018.csv,Homagama PS,11/9/2013,MSW,29930
homagama_2012-2018.csv,Homagama PS,11/10/2013,MSW,18560
homagama_2012-2018.csv,Homagama PS,11/11/2013,MSW,49830
homagama_2012-2018.csv,Homagama PS,11/12/2013,MSW,31980
homagama_2012-2018.csv,Homagama PS,11/13/2013,MSW,32960
homagama_2012-2018.csv,Homagama PS,11/15/2013,MSW,28750
homagama_2012-2018.csv,Homagama PS,11/16/2013,MSW,32080
homagama_2012-2018.csv,Homagama PS,11/19/2013,MSW,21320
homagama_2012-2018.csv,Homagama PS,11/20/2013,MSW,50660
homagama_2012-2018.csv,Homagama PS,11/21/2013,MSW,32650
homagama_2012-2018.csv,Homagama PS,11/22/2013,MSW,30930
homagama_2012-2018.csv,Homagama PS,11/23/2013,MSW,33100
homagama_2012-2018.csv,Homagama PS,11/25/2013,MSW,49240
homagama_2012-2018.csv,Homagama PS,11/26/2013,MSW,7700
homagama_2012-2018.csv,Homagama PS,11/27/2013,MSW,32940
homagama_2012-2018.csv,Homagama PS,11/28/2013,MSW,30630
homagama_2012-2018.csv,Homagama PS,11/30/2013,MSW,24140
homagama_2012-2018.csv,Homagama PS,12/2/2013,MSW,21750
homagama_2012-2018.csv,Homagama PS,12/3/2013,MSW,29740
homagama_2012-2018.csv,Homagama PS,12/5/2013,MSW,34300
homagama_2012-2018.csv,Homagama PS,12/7/2013,MSW,52450
homagama_2012-2018.csv,Homagama PS,12/9/2013,MSW,11180
homagama_2012-2018.csv,Homagama PS,12/10/2013,MSW,50280
homagama_2012-2018.csv,Homagama PS,12/11/2013,MSW,32180
homagama_2012-2018.csv,Homagama PS,12/12/2013,MSW,32570
homagama_2012-2018.csv,Homagama PS,12/13/2013,MSW,6960
homagama_2012-2018.csv,Homagama PS,12/14/2013,MSW,14490
homagama_2012-2018.csv,Homagama PS,12/21/2013,MSW,80440
homagama_2012-2018.csv,Homagama PS,12/22/2013,MSW,14590
homagama_2012-2018.csv,Homagama PS,1/2/2014,MSW,8430
homagama_2012-2018.csv,Homagama PS,1/3/2014,MSW,51380
homagama_2012-2018.csv,Homagama PS,1/4/2014,MSW,23760
homagama_2012-2018.csv,Homagama PS,1/6/2014,MSW,74580
homagama_2012-2018.csv,Homagama PS,1/7/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,1/8/2014,MSW,44780
homagama_2012-2018.csv,Homagama PS,1/9/2014,MSW,34290
homagama_2012-2018.csv,Homagama PS,1/10/2014,MSW,32620
homagama_2012-2018.csv,Homagama PS,1/11/2014,MSW,34660
homagama_2012-2018.csv,Homagama PS,1/12/2014,Sorted Organic Waste,2000
homagama_2012-2018.csv,Homagama PS,1/13/2014,MSW,71610
homagama_2012-2018.csv,Homagama PS,1/14/2014,MSW,24020
homagama_2012-2018.csv,Homagama PS,1/16/2014,MSW,32190
homagama_2012-2018.csv,Homagama PS,1/17/2014,MSW,23640
homagama_2012-2018.csv,Homagama PS,1/18/2014,MSW,22200
homagama_2012-2018.csv,Homagama PS,1/19/2014,MSW,51090
homagama_2012-2018.csv,Homagama PS,1/22/2014,MSW,51020
homagama_2012-2018.csv,Homagama PS,1/24/2014,MSW,8260
homagama_2012-2018.csv,Homagama PS,1/25/2014,MSW,34490
homagama_2012-2018.csv,Homagama PS,1/26/2014,MSW,71250
homagama_2012-2018.csv,Homagama PS,1/27/2014,MSW,24650
homagama_2012-2018.csv,Homagama PS,1/28/2014,MSW,33500
homagama_2012-2018.csv,Homagama PS,1/29/2014,MSW,25370
homagama_2012-2018.csv,Homagama PS,1/30/2014,MSW,26450
homagama_2012-2018.csv,Homagama PS,1/31/2014,MSW,26200
homagama_2012-2018.csv,Homagama PS,2/1/2014,MSW,17550
homagama_2012-2018.csv,Homagama PS,2/3/2014,MSW,48770
homagama_2012-2018.csv,Homagama PS,2/4/2014,MSW,26660
homagama_2012-2018.csv,Homagama PS,2/6/2014,MSW,43380
homagama_2012-2018.csv,Homagama PS,2/7/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,2/8/2014,MSW,21200
homagama_2012-2018.csv,Homagama PS,2/9/2014,MSW,43650
homagama_2012-2018.csv,Homagama PS,2/10/2014,MSW,20750
homagama_2012-2018.csv,Homagama PS,2/11/2014,MSW,21850
homagama_2012-2018.csv,Homagama PS,2/15/2014,MSW,29000
homagama_2012-2018.csv,Homagama PS,2/16/2014,MSW,30550
homagama_2012-2018.csv,Homagama PS,2/17/2014,MSW,21610
homagama_2012-2018.csv,Homagama PS,2/18/2014,MSW,28390
homagama_2012-2018.csv,Homagama PS,2/19/2014,MSW,23780
homagama_2012-2018.csv,Homagama PS,2/20/2014,MSW,28210
homagama_2012-2018.csv,Homagama PS,2/22/2014,MSW,64610
homagama_2012-2018.csv,Homagama PS,2/25/2014,MSW,52240
homagama_2012-2018.csv,Homagama PS,2/26/2014,MSW,53280
homagama_2012-2018.csv,Homagama PS,2/28/2014,MSW,26270
homagama_2012-2018.csv,Homagama PS,3/1/2014,MSW,72220
homagama_2012-2018.csv,Homagama PS,3/4/2014,MSW,24410
homagama_2012-2018.csv,Homagama PS,3/5/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,3/6/2014,MSW,41450
homagama_2012-2018.csv,Homagama PS,3/7/2014,MSW,51720
homagama_2012-2018.csv,Homagama PS,3/8/2014,MSW,23190
homagama_2012-2018.csv,Homagama PS,3/9/2014,MSW,42800
homagama_2012-2018.csv,Homagama PS,3/10/2014,MSW,21860
homagama_2012-2018.csv,Homagama PS,3/11/2014,MSW,12290
homagama_2012-2018.csv,Homagama PS,3/13/2014,MSW,16740
homagama_2012-2018.csv,Homagama PS,3/14/2014,MSW,32480
homagama_2012-2018.csv,Homagama PS,3/16/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,3/17/2014,MSW,68960
homagama_2012-2018.csv,Homagama PS,3/18/2014,MSW,51720
homagama_2012-2018.csv,Homagama PS,3/19/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,3/20/2014,MSW,43660
homagama_2012-2018.csv,Homagama PS,3/21/2014,MSW,46990
homagama_2012-2018.csv,Homagama PS,4/1/2014,MSW,67940
homagama_2012-2018.csv,Homagama PS,4/3/2014,MSW,24350
homagama_2012-2018.csv,Homagama PS,4/4/2014,MSW,24440
homagama_2012-2018.csv,Homagama PS,4/5/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,4/6/2014,MSW,23820
homagama_2012-2018.csv,Homagama PS,4/7/2014,MSW,35880
homagama_2012-2018.csv,Homagama PS,4/8/2014,MSW,45520
homagama_2012-2018.csv,Homagama PS,4/9/2014,MSW,42350
homagama_2012-2018.csv,Homagama PS,4/11/2014,MSW,44860
homagama_2012-2018.csv,Homagama PS,4/12/2014,MSW,49220
homagama_2012-2018.csv,Homagama PS,4/12/2014,Sorted Organic Waste,1700
homagama_2012-2018.csv,Homagama PS,4/13/2014,MSW,16820
homagama_2012-2018.csv,Homagama PS,4/17/2014,MSW,15430
homagama_2012-2018.csv,Homagama PS,4/18/2014,MSW,55150
homagama_2012-2018.csv,Homagama PS,4/19/2014,MSW,60060
homagama_2012-2018.csv,Homagama PS,4/20/2014,MSW,37560
homagama_2012-2018.csv,Homagama PS,4/21/2014,MSW,34750
homagama_2012-2018.csv,Homagama PS,4/22/2014,MSW,35870
homagama_2012-2018.csv,Homagama PS,4/23/2014,MSW,58030
homagama_2012-2018.csv,Homagama PS,4/24/2014,MSW,17600
homagama_2012-2018.csv,Homagama PS,4/25/2014,MSW,40300
homagama_2012-2018.csv,Homagama PS,4/26/2014,MSW,38410
homagama_2012-2018.csv,Homagama PS,4/27/2014,MSW,41610
homagama_2012-2018.csv,Homagama PS,4/28/2014,MSW,43690
homagama_2012-2018.csv,Homagama PS,4/29/2014,MSW,26520
homagama_2012-2018.csv,Homagama PS,4/30/2014,MSW,26560
homagama_2012-2018.csv,Homagama PS,5/1/2014,MSW,14280
homagama_2012-2018.csv,Homagama PS,5/2/2014,MSW,24200
homagama_2012-2018.csv,Homagama PS,5/3/2014,MSW,19280
homagama_2012-2018.csv,Homagama PS,5/5/2014,MSW,17240
homagama_2012-2018.csv,Homagama PS,5/6/2014,MSW,21430
homagama_2012-2018.csv,Homagama PS,5/7/2014,MSW,51720
homagama_2012-2018.csv,Homagama PS,5/8/2014,MSW,21930
homagama_2012-2018.csv,Homagama PS,5/9/2014,MSW,40580
homagama_2012-2018.csv,Homagama PS,5/10/2014,MSW,44300
homagama_2012-2018.csv,Homagama PS,5/11/2014,MSW,22920
homagama_2012-2018.csv,Homagama PS,5/12/2014,MSW,49740
homagama_2012-2018.csv,Homagama PS,5/13/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,5/14/2014,MSW,7920
homagama_2012-2018.csv,Homagama PS,5/16/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,5/17/2014,MSW,68960
homagama_2012-2018.csv,Homagama PS,5/18/2014,MSW,51720
homagama_2012-2018.csv,Homagama PS,5/19/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,5/20/2014,MSW,43660
homagama_2012-2018.csv,Homagama PS,5/21/2014,MSW,46990
homagama_2012-2018.csv,Homagama PS,5/22/2014,MSW,53120
homagama_2012-2018.csv,Homagama PS,5/23/2014,MSW,78360
homagama_2012-2018.csv,Homagama PS,5/24/2014,MSW,47180
homagama_2012-2018.csv,Homagama PS,5/25/2014,MSW,84800
homagama_2012-2018.csv,Homagama PS,5/26/2014,MSW,68960
homagama_2012-2018.csv,Homagama PS,5/27/2014,MSW,69080
homagama_2012-2018.csv,Homagama PS,5/28/2014,MSW,68960
homagama_2012-2018.csv,Homagama PS,5/29/2014,MSW,75540
homagama_2012-2018.csv,Homagama PS,5/30/2014,MSW,66500
homagama_2012-2018.csv,Homagama PS,5/31/2014,MSW,83240
homagama_2012-2018.csv,Homagama PS,6/2/2014,MSW,31650
homagama_2012-2018.csv,Homagama PS,6/3/2014,MSW,26860
homagama_2012-2018.csv,Homagama PS,6/4/2014,MSW,28610
homagama_2012-2018.csv,Homagama PS,6/6/2014,MSW,34000
homagama_2012-2018.csv,Homagama PS,6/7/2014,MSW,51720
homagama_2012-2018.csv,Homagama PS,6/9/2014,MSW,20080
homagama_2012-2018.csv,Homagama PS,6/10/2014,MSW,37000
homagama_2012-2018.csv,Homagama PS,6/11/2014,MSW,23900
homagama_2012-2018.csv,Homagama PS,6/12/2014,MSW,23180
homagama_2012-2018.csv,Homagama PS,6/13/2014,MSW,31410
homagama_2012-2018.csv,Homagama PS,6/15/2014,MSW,44040
homagama_2012-2018.csv,Homagama PS,6/16/2014,MSW,44300
homagama_2012-2018.csv,Homagama PS,6/17/2014,MSW,10900
homagama_2012-2018.csv,Homagama PS,6/18/2014,MSW,43150
homagama_2012-2018.csv,Homagama PS,6/19/2014,MSW,22870
homagama_2012-2018.csv,Homagama PS,6/20/2014,MSW,24890
homagama_2012-2018.csv,Homagama PS,6/21/2014,MSW,12340
homagama_2012-2018.csv,Homagama PS,6/22/2014,MSW,43760
homagama_2012-2018.csv,Homagama PS,6/23/2014,MSW,46880
homagama_2012-2018.csv,Homagama PS,6/24/2014,MSW,56900
homagama_2012-2018.csv,Homagama PS,6/26/2014,MSW,34880
homagama_2012-2018.csv,Homagama PS,6/27/2014,MSW,43800
homagama_2012-2018.csv,Homagama PS,6/28/2014,MSW,17240
homagama_2012-2018.csv,Homagama PS,6/29/2014,MSW,17240
homagama_2012-2018.csv,Homagama PS,6/30/2014,MSW,17240
homagama_2012-2018.csv,Homagama PS,7/2/2014,MSW,15020
homagama_2012-2018.csv,Homagama PS,7/3/2014,MSW,9930
homagama_2012-2018.csv,Homagama PS,7/4/2014,MSW,41730
homagama_2012-2018.csv,Homagama PS,7/6/2014,MSW,44190
homagama_2012-2018.csv,Homagama PS,7/7/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,7/8/2014,MSW,32560
homagama_2012-2018.csv,Homagama PS,7/9/2014,MSW,20350
homagama_2012-2018.csv,Homagama PS,7/11/2014,Sorted Organic Waste,1980
homagama_2012-2018.csv,Homagama PS,7/12/2014,MSW,23090
homagama_2012-2018.csv,Homagama PS,7/13/2014,MSW,44130
homagama_2012-2018.csv,Homagama PS,7/14/2014,MSW,18150
homagama_2012-2018.csv,Homagama PS,7/17/2014,MSW,42920
homagama_2012-2018.csv,Homagama PS,7/18/2014,MSW,44610
homagama_2012-2018.csv,Homagama PS,7/19/2014,MSW,41800
homagama_2012-2018.csv,Homagama PS,7/20/2014,MSW,21020
homagama_2012-2018.csv,Homagama PS,7/22/2014,MSW,41450
homagama_2012-2018.csv,Homagama PS,7/23/2014,MSW,9550
homagama_2012-2018.csv,Homagama PS,7/24/2014,MSW,42260
homagama_2012-2018.csv,Homagama PS,7/25/2014,MSW,42340
homagama_2012-2018.csv,Homagama PS,7/26/2014,MSW,21770
homagama_2012-2018.csv,Homagama PS,7/27/2014,MSW,29780
homagama_2012-2018.csv,Homagama PS,7/28/2014,MSW,46070
homagama_2012-2018.csv,Homagama PS,7/31/2014,MSW,57940
homagama_2012-2018.csv,Homagama PS,8/1/2014,MSW,49540
homagama_2012-2018.csv,Homagama PS,8/2/2014,MSW,48960
homagama_2012-2018.csv,Homagama PS,8/3/2014,MSW,27610
homagama_2012-2018.csv,Homagama PS,8/4/2014,MSW,37540
homagama_2012-2018.csv,Homagama PS,8/5/2014,MSW,7920
homagama_2012-2018.csv,Homagama PS,8/6/2014,MSW,40320
homagama_2012-2018.csv,Homagama PS,8/7/2014,MSW,51720
homagama_2012-2018.csv,Homagama PS,8/8/2014,MSW,43970
homagama_2012-2018.csv,Homagama PS,8/12/2014,MSW,25960
homagama_2012-2018.csv,Homagama PS,8/12/2014,Sorted Organic Waste,1940
homagama_2012-2018.csv,Homagama PS,8/13/2014,MSW,43540
homagama_2012-2018.csv,Homagama PS,8/14/2014,MSW,32160
homagama_2012-2018.csv,Homagama PS,8/16/2014,MSW,31370
homagama_2012-2018.csv,Homagama PS,8/17/2014,MSW,41760
homagama_2012-2018.csv,Homagama PS,8/18/2014,MSW,20770
homagama_2012-2018.csv,Homagama PS,8/19/2014,MSW,19410
homagama_2012-2018.csv,Homagama PS,8/20/2014,MSW,21950
homagama_2012-2018.csv,Homagama PS,8/22/2014,MSW,20280
homagama_2012-2018.csv,Homagama PS,8/23/2014,MSW,44270
homagama_2012-2018.csv,Homagama PS,8/24/2014,MSW,41590
homagama_2012-2018.csv,Homagama PS,8/25/2014,MSW,43550
homagama_2012-2018.csv,Homagama PS,8/26/2014,MSW,42310
homagama_2012-2018.csv,Homagama PS,8/27/2014,MSW,39340
homagama_2012-2018.csv,Homagama PS,8/28/2014,MSW,44870
homagama_2012-2018.csv,Homagama PS,8/29/2014,MSW,20830
homagama_2012-2018.csv,Homagama PS,8/30/2014,MSW,39720
homagama_2012-2018.csv,Homagama PS,8/31/2014,MSW,43840
homagama_2012-2018.csv,Homagama PS,9/1/2014,MSW,56090
homagama_2012-2018.csv,Homagama PS,9/2/2014,MSW,30350
homagama_2012-2018.csv,Homagama PS,9/3/2014,MSW,26050
homagama_2012-2018.csv,Homagama PS,9/4/2014,MSW,18540
homagama_2012-2018.csv,Homagama PS,9/5/2014,MSW,25160
homagama_2012-2018.csv,Homagama PS,9/6/2014,MSW,18410
homagama_2012-2018.csv,Homagama PS,9/7/2014,MSW,17240
homagama_2012-2018.csv,Homagama PS,9/8/2014,MSW,19880
homagama_2012-2018.csv,Homagama PS,9/9/2014,MSW,22390
homagama_2012-2018.csv,Homagama PS,9/10/2014,MSW,34740
homagama_2012-2018.csv,Homagama PS,9/11/2014,MSW,58530
homagama_2012-2018.csv,Homagama PS,9/12/2014,MSW,11550
homagama_2012-2018.csv,Homagama PS,9/13/2014,MSW,44550
homagama_2012-2018.csv,Homagama PS,9/14/2014,MSW,20200
homagama_2012-2018.csv,Homagama PS,9/15/2014,MSW,21160
homagama_2012-2018.csv,Homagama PS,9/16/2014,MSW,42250
homagama_2012-2018.csv,Homagama PS,9/17/2014,MSW,32690
homagama_2012-2018.csv,Homagama PS,9/18/2014,MSW,44640
homagama_2012-2018.csv,Homagama PS,9/19/2014,MSW,44790
homagama_2012-2018.csv,Homagama PS,9/20/2014,MSW,44860
homagama_2012-2018.csv,Homagama PS,9/21/2014,MSW,33600
homagama_2012-2018.csv,Homagama PS,9/22/2014,MSW,41320
homagama_2012-2018.csv,Homagama PS,9/23/2014,MSW,21590
homagama_2012-2018.csv,Homagama PS,9/24/2014,MSW,20560
homagama_2012-2018.csv,Homagama PS,9/25/2014,MSW,40030
homagama_2012-2018.csv,Homagama PS,9/26/2014,MSW,11660
homagama_2012-2018.csv,Homagama PS,9/27/2014,MSW,43260
homagama_2012-2018.csv,Homagama PS,9/28/2014,MSW,21070
homagama_2012-2018.csv,Homagama PS,9/29/2014,MSW,20660
homagama_2012-2018.csv,Homagama PS,9/30/2014,MSW,43800
homagama_2012-2018.csv,Homagama PS,10/1/2014,MSW,130850
homagama_2012-2018.csv,Homagama PS,10/2/2014,MSW,13830
homagama_2012-2018.csv,Homagama PS,10/3/2014,MSW,15750
homagama_2012-2018.csv,Homagama PS,10/4/2014,MSW,35480
homagama_2012-2018.csv,Homagama PS,10/5/2014,MSW,34480
homagama_2012-2018.csv,Homagama PS,10/7/2014,MSW,31510
homagama_2012-2018.csv,Homagama PS,10/9/2014,MSW,32060
homagama_2012-2018.csv,Homagama PS,10/10/2014,MSW,36660
homagama_2012-2018.csv,Homagama PS,10/11/2014,MSW,45270
homagama_2012-2018.csv,Homagama PS,10/11/2014,Sorted Organic Waste,1920
homagama_2012-2018.csv,Homagama PS,10/12/2014,MSW,49530
homagama_2012-2018.csv,Homagama PS,10/13/2014,MSW,35200
homagama_2012-2018.csv,Homagama PS,10/14/2014,MSW,34960
homagama_2012-2018.csv,Homagama PS,10/15/2014,MSW,27810
homagama_2012-2018.csv,Homagama PS,11/1/2014,MSW,135450
homagama_2012-2018.csv,Homagama PS,11/2/2014,MSW,33830
homagama_2012-2018.csv,Homagama PS,11/3/2014,MSW,15110
homagama_2012-2018.csv,Homagama PS,11/4/2014,MSW,17030
homagama_2012-2018.csv,Homagama PS,11/5/2014,MSW,51720
homagama_2012-2018.csv,Homagama PS,11/6/2014,MSW,40950
homagama_2012-2018.csv,Homagama PS,11/7/2014,MSW,54240
homagama_2012-2018.csv,Homagama PS,11/8/2014,MSW,20330
homagama_2012-2018.csv,Homagama PS,11/9/2014,MSW,41580
homagama_2012-2018.csv,Homagama PS,11/10/2014,MSW,35630
homagama_2012-2018.csv,Homagama PS,11/11/2014,MSW,45600
homagama_2012-2018.csv,Homagama PS,11/12/2014,MSW,49540
homagama_2012-2018.csv,Homagama PS,11/12/2014,Sorted Organic Waste,2390
homagama_2012-2018.csv,Homagama PS,11/13/2014,MSW,24080
homagama_2012-2018.csv,Homagama PS,11/13/2014,Sorted Organic Waste,1640
homagama_2012-2018.csv,Homagama PS,11/16/2014,MSW,35100
homagama_2012-2018.csv,Homagama PS,11/17/2014,MSW,36700
homagama_2012-2018.csv,Homagama PS,11/17/2014,Sorted Organic Waste,2170
homagama_2012-2018.csv,Homagama PS,11/18/2014,MSW,36220
homagama_2012-2018.csv,Homagama PS,11/19/2014,MSW,22930
homagama_2012-2018.csv,Homagama PS,11/20/2014,MSW,43600
homagama_2012-2018.csv,Homagama PS,11/20/2014,Sorted Organic Waste,1780
homagama_2012-2018.csv,Homagama PS,11/21/2014,MSW,47670
homagama_2012-2018.csv,Homagama PS,11/22/2014,MSW,36210
homagama_2012-2018.csv,Homagama PS,11/23/2014,MSW,47290
homagama_2012-2018.csv,Homagama PS,11/24/2014,MSW,61800
