area,date,waste_type,weight
Moratuwa MC,2017-11-29,MSW,10580
Moratuwa MC,2017-11-29,Slaghter House Waste,2490
Moratuwa MC,2017-11-29,Soil With Waste,12440
Moratuwa MC,2017-11-29,Sorted Organic Waste,49580
Moratuwa MC,2017-11-30,Bulky Waste,6360
Moratuwa MC,2017-11-30,MSW,3160
Moratuwa MC,2017-11-30,Slaghter House Waste,2410
Moratuwa MC,2017-12-01,Bulky Waste,2820
Moratuwa MC,2017-12-01,Industrial Waste,2520
Moratuwa MC,2017-12-01,MSW,2750
Moratuwa MC,2017-12-01,Mesuring,1470
Moratuwa MC,2017-12-01,Soil With Waste,5420
Moratuwa MC,2017-12-01,Sorted Organic Waste,45990
Moratuwa MC,2017-12-02,Industrial Waste,3880
Moratuwa MC,2017-12-02,MSW,75690
Moratuwa MC,2017-12-02,Soil With Waste,5710
Moratuwa MC,2017-12-03,Bulky Waste,970
Moratuwa MC,2017-12-03,MSW,84830
Moratuwa MC,2017-12-03,Saw Dust,1070
Moratuwa MC,2017-12-03,Soil With Waste,2000
Moratuwa MC,2017-12-04,Bulky Waste,3770
Moratuwa MC,2017-12-04,Industrial Waste,6360
Moratuwa MC,2017-12-04,MSW,44760
Moratuwa MC,2017-12-04,Slaghter House Waste,1820
Moratuwa MC,2017-12-04,Soil With Waste,3040
Moratuwa MC,2017-12-04,Sorted Organic Waste,33360
Moratuwa MC,2017-12-05,Industrial Waste,1820
Moratuwa MC,2017-12-05,MSW,9160
Moratuwa MC,2017-12-05,Soil With Waste,5930
Moratuwa MC,2017-12-05,Sorted Organic Waste,47670
Moratuwa MC,2017-12-06,Bulky Waste,4700
Moratuwa MC,2017-12-06,Industrial Waste,4200
Moratuwa MC,2017-12-06,MSW,10780
Moratuwa MC,2017-12-06,Soil With Waste,1930
Moratuwa MC,2017-12-06,Sorted Organic Waste,58480
Moratuwa MC,2017-12-07,Bulky Waste,1040
Moratuwa MC,2017-12-07,Industrial Waste,2370
Moratuwa MC,2017-12-07,MSW,23950
Moratuwa MC,2017-12-07,Sanitary Waste,1860
Moratuwa MC,2017-12-07,Slaghter House Waste,3350
Moratuwa MC,2017-12-07,Soil With Waste,27170
Moratuwa MC,2017-12-07,Sorted Organic Waste,40050
Moratuwa MC,2017-12-08,MSW,97150
Moratuwa MC,2017-12-08,Slaghter House Waste,1580
Moratuwa MC,2017-12-08,Soil With Waste,6270
Moratuwa MC,2017-12-08,Sorted Organic Waste,7740
Moratuwa MC,2017-12-09,Bulky Waste,4190
Moratuwa MC,2017-12-09,Industrial Waste,3530
Moratuwa MC,2017-12-09,MSW,7840
Moratuwa MC,2017-12-09,Sanitary Waste,1540
Moratuwa MC,2017-12-09,Slaghter House Waste,3190
Moratuwa MC,2017-12-09,Soil With Waste,13360
Moratuwa MC,2017-12-09,Sorted Organic Waste,55980
Moratuwa MC,2017-12-10,MSW,12150
Moratuwa MC,2017-12-10,Slaghter House Waste,820
Moratuwa MC,2017-12-10,Soil With Waste,8130
Moratuwa MC,2017-12-10,Sorted Organic Waste,65010
Moratuwa MC,2017-12-11,Bulky Waste,4110
Moratuwa MC,2017-12-11,MSW,95490
Moratuwa MC,2017-12-11,Slaghter House Waste,3690
Moratuwa MC,2017-12-11,Soil With Waste,8420
Moratuwa MC,2017-12-12,Bulky Waste,1870
Moratuwa MC,2017-12-12,Industrial Waste,4290
Moratuwa MC,2017-12-12,MSW,10900
Moratuwa MC,2017-12-12,Slaghter House Waste,3060
Moratuwa MC,2017-12-12,Sorted Organic Waste,62450
Moratuwa MC,2017-12-13,Bulky Waste,11610
Moratuwa MC,2017-12-13,Industrial Waste,5520
Moratuwa MC,2017-12-13,MSW,13190
Moratuwa MC,2017-12-13,Slaghter House Waste,3190
Moratuwa MC,2017-12-13,Sorted Organic Waste,55760
Moratuwa MC,2017-12-14,Bulky Waste,5270
Moratuwa MC,2017-12-14,MSW,14320
Moratuwa MC,2017-12-14,Slaghter House Waste,3170
Moratuwa MC,2017-12-14,Sorted Organic Waste,48620
Moratuwa MC,2017-12-15,Bulky Waste,7260
Moratuwa MC,2017-12-15,MSW,14730
Moratuwa MC,2017-12-15,Slaghter House Waste,3160
Moratuwa MC,2017-12-15,Sorted Organic Waste,58590
Moratuwa MC,2017-12-16,Bulky Waste,11590
Moratuwa MC,2017-12-16,MSW,129240
Moratuwa MC,2017-12-16,Slaghter House Waste,3700
Moratuwa MC,2017-12-16,Soil With Waste,6000
Moratuwa MC,2017-12-16,Sorted Organic Waste,2440
Moratuwa MC,2017-12-17,Bulky Waste,9710
Moratuwa MC,2017-12-17,MSW,104720
Moratuwa MC,2017-12-17,Slaghter House Waste,3240
Moratuwa MC,2017-12-17,Soil With Waste,26840
Moratuwa MC,2017-12-18,Bulky Waste,7640
Moratuwa MC,2017-12-18,Industrial Waste,4510
Moratuwa MC,2017-12-18,MSW,9260
Moratuwa MC,2017-12-18,Slaghter House Waste,2420
Moratuwa MC,2017-12-18,Soil With Waste,5690
Moratuwa MC,2017-12-18,Sorted Organic Waste,62160
Moratuwa MC,2017-12-19,Bulky Waste,11250
Moratuwa MC,2017-12-19,Industrial Waste,5230
Moratuwa MC,2017-12-19,MSW,19160
Moratuwa MC,2017-12-19,Sanitary Waste,1280
Moratuwa MC,2017-12-19,Slaghter House Waste,2820
Moratuwa MC,2017-12-19,Soil With Waste,25770
Moratuwa MC,2017-12-19,Sorted Organic Waste,54810
Moratuwa MC,2017-12-20,Bulky Waste,1410
Moratuwa MC,2017-12-20,Industrial Waste,4740
Moratuwa MC,2017-12-20,MSW,30540
Moratuwa MC,2017-12-20,Slaghter House Waste,2930
Moratuwa MC,2017-12-20,Soil With Waste,12160
Moratuwa MC,2017-12-20,Sorted Organic Waste,33250
Moratuwa MC,2017-12-21,Bulky Waste,7370
Moratuwa MC,2017-12-21,C&D Waste,6550
Moratuwa MC,2017-12-21,MSW,26740
Moratuwa MC,2017-12-21,Slaghter House Waste,2690
Moratuwa MC,2017-12-21,Soil With Waste,26020
Moratuwa MC,2017-12-21,Sorted Organic Waste,49270
Moratuwa MC,2017-12-22,Bulky Waste,2830
Moratuwa MC,2017-12-22,Industrial Waste,2530
Moratuwa MC,2017-12-22,MSW,41320
Moratuwa MC,2017-12-22,Sanitary Waste,2410
Moratuwa MC,2017-12-22,Slaghter House Waste,3480
Moratuwa MC,2017-12-22,Soil With Waste,7660
Moratuwa MC,2017-12-22,Sorted Organic Waste,48280
Moratuwa MC,2017-12-23,Bulky Waste,5660
Moratuwa MC,2017-12-23,Industrial Waste,6360
Moratuwa MC,2017-12-23,MSW,96930
Moratuwa MC,2017-12-23,Slaghter House Waste,4040
Moratuwa MC,2017-12-23,Soil With Waste,4710
Moratuwa MC,2017-12-23,Sorted Organic Waste,6020
Moratuwa MC,2017-12-24,Bulky Waste,4940
Moratuwa MC,2017-12-24,MSW,107570
Moratuwa MC,2017-12-24,Slaghter House Waste,7240
Moratuwa MC,2017-12-25,Bulky Waste,3100
Moratuwa MC,2017-12-25,Industrial Waste,3470
Moratuwa MC,2017-12-25,MSW,24050
Moratuwa MC,2017-12-25,Slaghter House Waste,3990
Moratuwa MC,2017-12-25,Sorted Organic Waste,28190
Moratuwa MC,2017-12-26,Bulky Waste,6370
Moratuwa MC,2017-12-26,Industrial Waste,3500
Moratuwa MC,2017-12-26,MSW,10080
Moratuwa MC,2017-12-26,Slaghter House Waste,3690
Moratuwa MC,2017-12-26,Soil With Waste,1350
Moratuwa MC,2017-12-26,Sorted Organic Waste,57920
Moratuwa MC,2017-12-27,Bulky Waste,17460
Moratuwa MC,2017-12-27,Industrial Waste,5610
Moratuwa MC,2017-12-27,MSW,10650
Moratuwa MC,2017-12-27,Slaghter House Waste,2930
Moratuwa MC,2017-12-27,Soil With Waste,4840
Moratuwa MC,2017-12-27,Sorted Organic Waste,40580
Moratuwa MC,2017-12-28,Bulky Waste,12540
Moratuwa MC,2017-12-28,MSW,11450
Moratuwa MC,2017-12-28,Slaghter House Waste,3520
Moratuwa MC,2017-12-28,Sorted Organic Waste,45650
Moratuwa MC,2017-12-29,Bulky Waste,2000
Moratuwa MC,2017-12-29,MSW,42600
Moratuwa MC,2017-12-29,Slaghter House Waste,3660
Moratuwa MC,2017-12-29,Sorted Organic Waste,34980
Moratuwa MC,2017-12-30,Bulky Waste,1080
Moratuwa MC,2017-12-30,MSW,104310
Moratuwa MC,2017-12-30,Slaghter House Waste,4230
Moratuwa MC,2017-12-31,Bulky Waste,2170
Moratuwa MC,2017-12-31,MSW,109560
Moratuwa MC,2017-12-31,Slaghter House Waste,6950
Moratuwa MC,2017-12-31,Soil With Waste,10310
Moratuwa MC,2018-01-01,Industrial Waste,1320
Moratuwa MC,2018-01-01,MSW,28620
Moratuwa MC,2018-01-01,Sorted Organic Waste,23170
Moratuwa MC,2018-01-02,Bulky Waste,6740
Moratuwa MC,2018-01-02,MSW,6550
Moratuwa MC,2018-01-02,Slaghter House Waste,3430
Moratuwa MC,2018-01-02,Soil With Waste,870
Moratuwa MC,2018-01-02,Sorted Organic Waste,56450
Moratuwa MC,2018-01-03,Bulky Waste,8520
Moratuwa MC,2018-01-03,C&D Waste,2650
Moratuwa MC,2018-01-03,MSW,5790
Moratuwa MC,2018-01-03,Sorted Organic Waste,34890
Moratuwa MC,2018-01-04,Bulky Waste,640
Moratuwa MC,2018-01-04,MSW,87900
Moratuwa MC,2018-01-04,Slaghter House Waste,4170
Moratuwa MC,2018-01-04,Soil With Waste,4600
Moratuwa MC,2018-01-05,Bulky Waste,2030
Moratuwa MC,2018-01-05,C&D Waste,4680
Moratuwa MC,2018-01-05,Industrial Waste,5260
Moratuwa MC,2018-01-05,MSW,11620
Moratuwa MC,2018-01-05,Slaghter House Waste,650
Moratuwa MC,2018-01-05,Soil With Waste,10640
Moratuwa MC,2018-01-05,Sorted Organic Waste,64970
Moratuwa MC,2018-01-06,Bulky Waste,1770
Moratuwa MC,2018-01-06,MSW,12300
Moratuwa MC,2018-01-06,Sanitary Waste,810
Moratuwa MC,2018-01-06,Slaghter House Waste,3720
Moratuwa MC,2018-01-06,Soil With Waste,13220
Moratuwa MC,2018-01-06,Sorted Organic Waste,78150
Moratuwa MC,2018-01-07,Bulky Waste,3830
Moratuwa MC,2018-01-07,MSW,67910
Moratuwa MC,2018-01-07,Soil With Waste,7860
Moratuwa MC,2018-01-07,Sorted Organic Waste,16090
Moratuwa MC,2018-01-08,Bulky Waste,530
Moratuwa MC,2018-01-08,Industrial Waste,4970
Moratuwa MC,2018-01-08,MSW,9770
Moratuwa MC,2018-01-08,Slaghter House Waste,2530
Moratuwa MC,2018-01-08,Soil With Waste,7840
Moratuwa MC,2018-01-08,Sorted Organic Waste,41480
Moratuwa MC,2018-01-09,Bulky Waste,3110
Moratuwa MC,2018-01-09,MSW,63070
Moratuwa MC,2018-01-09,Slaghter House Waste,3310
Moratuwa MC,2018-01-09,Sorted Organic Waste,2710
Moratuwa MC,2018-01-10,Bulky Waste,3250
Moratuwa MC,2018-01-10,Industrial Waste,4680
Moratuwa MC,2018-01-10,MSW,16590
Moratuwa MC,2018-01-10,Slaghter House Waste,3170
Moratuwa MC,2018-01-10,Sorted Organic Waste,77700
Moratuwa MC,2018-01-11,Bulky Waste,7990
Moratuwa MC,2018-01-11,Industrial Waste,810
Moratuwa MC,2018-01-11,MSW,23800
Moratuwa MC,2018-01-11,Slaghter House Waste,2490
Moratuwa MC,2018-01-11,Soil With Waste,1280
Moratuwa MC,2018-01-11,Sorted Organic Waste,28790
Moratuwa MC,2018-01-12,Bulky Waste,18740
Moratuwa MC,2018-01-12,MSW,44800
Moratuwa MC,2018-01-12,Slaghter House Waste,2530
Moratuwa MC,2018-01-12,Sorted Organic Waste,19770
Moratuwa MC,2018-01-23,C&D Waste,1350
Moratuwa MC,2018-01-23,Industrial Waste,2620
Moratuwa MC,2018-01-23,MSW,17530
Moratuwa MC,2018-01-23,Slaghter House Waste,2990
Moratuwa MC,2018-01-23,Soil With Waste,4120
Moratuwa MC,2018-01-23,Sorted Organic Waste,60970
Moratuwa MC,2018-01-24,Bulky Waste,9920
Moratuwa MC,2018-01-24,Industrial Waste,7790
Moratuwa MC,2018-01-24,MSW,19810
Moratuwa MC,2018-01-24,Slaghter House Waste,2700
Moratuwa MC,2018-01-24,Soil With Waste,6370
Moratuwa MC,2018-01-24,Sorted Organic Waste,37290
Moratuwa MC,2018-01-25,MSW,6580
Moratuwa MC,2018-01-25,Slaghter House Waste,2590
Moratuwa MC,2018-01-25,Soil With Waste,10110
Moratuwa MC,2018-01-25,Sorted Organic Waste,43620
Moratuwa MC,2018-01-26,Bulky Waste,2830
Moratuwa MC,2018-01-26,MSW,16770
Moratuwa MC,2018-01-26,Slaghter House Waste,3370
Moratuwa MC,2018-01-26,Sorted Organic Waste,36750
Moratuwa MC,2018-01-27,Bulky Waste,490
Moratuwa MC,2018-01-27,C&D Waste,3010
Moratuwa MC,2018-01-27,MSW,78140
Moratuwa MC,2018-01-27,Slaghter House Waste,3720
Moratuwa MC,2018-01-27,Soil With Waste,4030
Moratuwa MC,2018-01-27,Sorted Organic Waste,6470
Moratuwa MC,2018-01-28,Bulky Waste,5240
Moratuwa MC,2018-01-28,MSW,76510
Moratuwa MC,2018-01-28,Slaghter House Waste,3420
Moratuwa MC,2018-01-29,Bulky Waste,7130
Moratuwa MC,2018-01-29,Industrial Waste,2900
Moratuwa MC,2018-01-29,MSW,19020
Moratuwa MC,2018-01-29,Slaghter House Waste,3450
Moratuwa MC,2018-01-29,Soil With Waste,1720
Moratuwa MC,2018-01-29,Sorted Organic Waste,38950
Moratuwa MC,2018-01-30,Bulky Waste,6400
Moratuwa MC,2018-01-30,C&D Waste,2540
Moratuwa MC,2018-01-30,Industrial Waste,4490
Moratuwa MC,2018-01-30,MSW,15950
Moratuwa MC,2018-01-30,Slaghter House Waste,3250
Moratuwa MC,2018-01-30,Sorted Organic Waste,61610
Moratuwa MC,2018-01-31,Bulky Waste,4220
Moratuwa MC,2018-01-31,C&D Waste,21150
Moratuwa MC,2018-01-31,Industrial Waste,5190
Moratuwa MC,2018-01-31,MSW,11190
Moratuwa MC,2018-01-31,Soil With Waste,11190
Moratuwa MC,2018-01-31,Sorted Organic Waste,21410
Moratuwa MC,2018-02-01,C&D Waste,4630
Moratuwa MC,2018-02-01,Industrial Waste,1340
Moratuwa MC,2018-02-01,MSW,11160
Moratuwa MC,2018-02-01,Slaghter House Waste,3140
Moratuwa MC,2018-02-01,Soil With Waste,2200
Moratuwa MC,2018-02-01,Sorted Organic Waste,53480
Moratuwa MC,2018-02-02,Bulky Waste,2490
Moratuwa MC,2018-02-02,MSW,16620
Moratuwa MC,2018-02-02,Sanitary Waste,750
Moratuwa MC,2018-02-02,Slaghter House Waste,3320
Moratuwa MC,2018-02-02,Soil With Waste,4850
Moratuwa MC,2018-02-02,Sorted Organic Waste,27150
Moratuwa MC,2018-02-03,Bulky Waste,11220
Moratuwa MC,2018-02-03,MSW,18320
Moratuwa MC,2018-02-03,Slaghter House Waste,2620
Moratuwa MC,2018-02-03,Sorted Organic Waste,43790
Moratuwa MC,2018-02-04,Bulky Waste,6080
Moratuwa MC,2018-02-04,Industrial Waste,2680
Moratuwa MC,2018-02-04,MSW,14920
Moratuwa MC,2018-02-04,Sorted Organic Waste,39240
Moratuwa MC,2018-02-05,Bulky Waste,14520
Moratuwa MC,2018-02-05,Industrial Waste,7940
Moratuwa MC,2018-02-05,MSW,16990
Moratuwa MC,2018-02-05,Slaghter House Waste,3140
Moratuwa MC,2018-02-05,Soil With Waste,1670
Moratuwa MC,2018-02-05,Sorted Organic Waste,51890
Moratuwa MC,2018-02-06,Bulky Waste,4320
Moratuwa MC,2018-02-06,MSW,92800
Moratuwa MC,2018-02-06,Slaghter House Waste,4890
Moratuwa MC,2018-02-06,Sorted Organic Waste,19740
Moratuwa MC,2018-02-07,Industrial Waste,3240
Moratuwa MC,2018-02-07,MSW,34150
Moratuwa MC,2018-02-07,Slaghter House Waste,6190
Moratuwa MC,2018-02-07,Soil With Waste,7740
Moratuwa MC,2018-02-07,Sorted Organic Waste,54210
Moratuwa MC,2018-02-08,Bulky Waste,1420
Moratuwa MC,2018-02-08,MSW,16120
Moratuwa MC,2018-02-08,Slaghter House Waste,2520
Moratuwa MC,2018-02-08,Soil With Waste,11840
Moratuwa MC,2018-02-08,Sorted Organic Waste,61650
Moratuwa MC,2018-02-09,MSW,58810
Moratuwa MC,2018-02-09,Slaghter House Waste,4060
Moratuwa MC,2018-02-10,Bulky Waste,7360
Moratuwa MC,2018-02-10,Industrial Waste,4530
Moratuwa MC,2018-02-10,MSW,18170
Moratuwa MC,2018-02-10,Sanitary Waste,1710
Moratuwa MC,2018-02-10,Slaghter House Waste,3320
Moratuwa MC,2018-02-10,Soil With Waste,1020
Moratuwa MC,2018-02-10,Sorted Organic Waste,64500
Moratuwa MC,2018-02-11,Bulky Waste,8750
Moratuwa MC,2018-02-11,MSW,11610
Moratuwa MC,2018-02-11,Sanitary Waste,1290
Moratuwa MC,2018-02-11,Slaghter House Waste,1570
Moratuwa MC,2018-02-11,Soil With Waste,4870
Moratuwa MC,2018-02-11,Sorted Organic Waste,98850
Moratuwa MC,2018-02-13,Bulky Waste,4420
Moratuwa MC,2018-02-13,Industrial Waste,4270
Moratuwa MC,2018-02-13,MSW,14880
Moratuwa MC,2018-02-13,Slaghter House Waste,2900
Moratuwa MC,2018-02-13,Sorted Organic Waste,55120
Moratuwa MC,2018-02-14,Bulky Waste,930
Moratuwa MC,2018-02-14,Industrial Waste,8120
Moratuwa MC,2018-02-14,MSW,32800
Moratuwa MC,2018-02-14,Slaghter House Waste,2070
Moratuwa MC,2018-02-14,Sorted Organic Waste,25000
Moratuwa MC,2018-02-15,Bulky Waste,3470
Moratuwa MC,2018-02-15,C&D Waste,5910
Moratuwa MC,2018-02-15,MSW,15770
Moratuwa MC,2018-02-15,Slaghter House Waste,2360
Moratuwa MC,2018-02-15,Soil With Waste,1180
Moratuwa MC,2018-02-15,Sorted Organic Waste,49850
Moratuwa MC,2018-02-16,Bulky Waste,5620
Moratuwa MC,2018-02-16,C&D Waste,2450
Moratuwa MC,2018-02-16,Industrial Waste,1550
Moratuwa MC,2018-02-16,MSW,22420
Moratuwa MC,2018-02-16,Slaghter House Waste,2980
Moratuwa MC,2018-02-16,Sorted Organic Waste,15190
Moratuwa MC,2018-02-17,Bulky Waste,6270
Moratuwa MC,2018-02-17,C&D Waste,2790
Moratuwa MC,2018-02-17,MSW,104490
Moratuwa MC,2018-02-17,Slaghter House Waste,3340
Moratuwa MC,2018-02-17,Sorted Organic Waste,12130
Moratuwa MC,2018-02-18,Bulky Waste,4580
Moratuwa MC,2018-02-18,C&D Waste,5760
Moratuwa MC,2018-02-18,Industrial Waste,1190
Moratuwa MC,2018-02-18,MSW,90760
Moratuwa MC,2018-02-18,Slaghter House Waste,3780
Moratuwa MC,2018-02-18,Soil With Waste,6380
Moratuwa MC,2018-02-19,Industrial Waste,2620
Moratuwa MC,2018-02-19,MSW,5380
Moratuwa MC,2018-02-19,Slaghter House Waste,2390
Moratuwa MC,2018-02-19,Sorted Organic Waste,59240
Moratuwa MC,2018-02-20,Bulky Waste,4850
Moratuwa MC,2018-02-20,Industrial Waste,3670
Moratuwa MC,2018-02-20,MSW,3850
Moratuwa MC,2018-02-20,Sanitary Waste,1030
Moratuwa MC,2018-02-20,Slaghter House Waste,2600
Moratuwa MC,2018-02-20,Soil With Waste,6300
Moratuwa MC,2018-02-20,Sorted Organic Waste,36220
Moratuwa MC,2018-02-21,Bulky Waste,4930
Moratuwa MC,2018-02-21,Industrial Waste,6330
Moratuwa MC,2018-02-21,MSW,24420
Moratuwa MC,2018-02-21,Slaghter House Waste,2930
Moratuwa MC,2018-02-21,Sorted Organic Waste,41350
Moratuwa MC,2018-02-22,Bulky Waste,4940
Moratuwa MC,2018-02-22,MSW,14960
Moratuwa MC,2018-02-22,Slaghter House Waste,2730
Moratuwa MC,2018-02-22,Sorted Organic Waste,49450
Moratuwa MC,2018-02-23,Bulky Waste,260
Moratuwa MC,2018-02-23,MSW,12060
Moratuwa MC,2018-02-23,Slaghter House Waste,2750
Moratuwa MC,2018-02-23,Sorted Organic Waste,24740
Moratuwa MC,2018-02-24,Bulky Waste,8640
Moratuwa MC,2018-02-24,MSW,93440
Moratuwa MC,2018-02-24,Slaghter House Waste,2820
Moratuwa MC,2018-02-24,Sorted Organic Waste,9100
Moratuwa MC,2018-02-25,MSW,90340
Moratuwa MC,2018-02-25,Slaghter House Waste,3160
Moratuwa MC,2018-02-25,Soil With Waste,2750
Moratuwa MC,2018-02-26,Bulky Waste,6540
Moratuwa MC,2018-02-26,C&D Waste,6770
Moratuwa MC,2018-02-26,Industrial Waste,4350
Moratuwa MC,2018-02-26,MSW,7480
Moratuwa MC,2018-02-26,Slaghter House Waste,4170
Moratuwa MC,2018-02-26,Soil With Waste,4560
Moratuwa MC,2018-02-26,Sorted Organic Waste,51070
Moratuwa MC,2018-02-27,Bulky Waste,4780
Moratuwa MC,2018-02-27,Industrial Waste,6640
Moratuwa MC,2018-02-27,MSW,12240
Moratuwa MC,2018-02-27,Slaghter House Waste,2270
Moratuwa MC,2018-02-27,Soil With Waste,5490
Moratuwa MC,2018-02-27,Sorted Organic Waste,62250
Moratuwa MC,2018-02-28,MSW,5780
Moratuwa MC,2018-02-28,Soil With Waste,7030
Moratuwa MC,2018-02-28,Sorted Organic Waste,2270
Moratuwa MC,2018-03-01,Bulky Waste,290
Moratuwa MC,2018-03-01,Industrial Waste,3560
Moratuwa MC,2018-03-01,MSW,11070
Moratuwa MC,2018-03-01,Slaghter House Waste,1390
Moratuwa MC,2018-03-01,Sorted Organic Waste,31410
Moratuwa MC,2018-03-02,Bulky Waste,4900
Moratuwa MC,2018-03-02,MSW,96700
Moratuwa MC,2018-03-02,Slaghter House Waste,4740
Moratuwa MC,2018-03-02,Soil With Waste,1800
Moratuwa MC,2018-03-02,Sorted Organic Waste,2820
Moratuwa MC,2018-03-03,Bulky Waste,2810
Moratuwa MC,2018-03-03,C&D Waste,3040
Moratuwa MC,2018-03-03,MSW,99920
Moratuwa MC,2018-03-03,Slaghter House Waste,3150
Moratuwa MC,2018-03-03,Soil With Waste,3250
Moratuwa MC,2018-03-03,Sorted Organic Waste,2750
Moratuwa MC,2018-03-04,Industrial Waste,2910
Moratuwa MC,2018-03-04,MSW,6420
Moratuwa MC,2018-03-04,Sanitary Waste,980
Moratuwa MC,2018-03-04,Soil With Waste,4550
Moratuwa MC,2018-03-04,Sorted Organic Waste,50590
Moratuwa MC,2018-03-05,Bulky Waste,9290
Moratuwa MC,2018-03-05,Industrial Waste,1470
Moratuwa MC,2018-03-05,MSW,10820
Moratuwa MC,2018-03-05,Slaghter House Waste,2370
Moratuwa MC,2018-03-05,Sorted Organic Waste,67790
Moratuwa MC,2018-03-06,Bulky Waste,1680
Moratuwa MC,2018-03-06,MSW,107750
Moratuwa MC,2018-03-06,Slaghter House Waste,4070
Moratuwa MC,2018-03-06,Soil With Waste,3710
Moratuwa MC,2018-03-06,Sorted Organic Waste,8210
Moratuwa MC,2018-03-07,Bulky Waste,8470
Moratuwa MC,2018-03-07,Industrial Waste,6110
Moratuwa MC,2018-03-07,MSW,20510
Moratuwa MC,2018-03-07,Sanitary Waste,610
Moratuwa MC,2018-03-07,Slaghter House Waste,2790
Moratuwa MC,2018-03-07,Sorted Organic Waste,74300
Moratuwa MC,2018-03-08,Bulky Waste,4060
Moratuwa MC,2018-03-08,MSW,6810
Moratuwa MC,2018-03-08,Sanitary Waste,1290
Moratuwa MC,2018-03-08,Slaghter House Waste,3090
Moratuwa MC,2018-03-08,Sorted Organic Waste,59760
Moratuwa MC,2018-03-09,Bulky Waste,2740
Moratuwa MC,2018-03-09,MSW,11940
Moratuwa MC,2018-03-09,Slaghter House Waste,2810
Moratuwa MC,2018-03-09,Sorted Organic Waste,54060
Moratuwa MC,2018-03-10,Bulky Waste,3890
Moratuwa MC,2018-03-10,Industrial Waste,9020
Moratuwa MC,2018-03-10,MSW,11710
Moratuwa MC,2018-03-10,Slaghter House Waste,4530
Moratuwa MC,2018-03-10,Soil With Waste,5950
Moratuwa MC,2018-03-10,Sorted Organic Waste,67900
Moratuwa MC,2018-03-11,Bulky Waste,5450
Moratuwa MC,2018-03-11,MSW,51400
Moratuwa MC,2018-03-11,Slaghter House Waste,2770
Moratuwa MC,2018-03-11,Soil With Waste,3190
Moratuwa MC,2018-03-11,Sorted Organic Waste,14010
Moratuwa MC,2018-03-13,Industrial Waste,5110
Moratuwa MC,2018-03-13,MSW,6590
Moratuwa MC,2018-03-13,Sanitary Waste,380
Moratuwa MC,2018-03-13,Slaghter House Waste,2370
Moratuwa MC,2018-03-13,Soil With Waste,1820
Moratuwa MC,2018-03-13,Sorted Organic Waste,60050
Moratuwa MC,2018-03-14,Bulky Waste,9110
Moratuwa MC,2018-03-14,Industrial Waste,6600
Moratuwa MC,2018-03-14,MSW,19340
Moratuwa MC,2018-03-14,Slaghter House Waste,2590
Moratuwa MC,2018-03-14,Sorted Organic Waste,46530
Moratuwa MC,2018-03-15,Bulky Waste,3800
Moratuwa MC,2018-03-15,MSW,13080
Moratuwa MC,2018-03-15,Slaghter House Waste,2400
Moratuwa MC,2018-03-15,Soil With Waste,3290
Moratuwa MC,2018-03-15,Sorted Organic Waste,54080
Moratuwa MC,2018-03-16,Bulky Waste,7190
Moratuwa MC,2018-03-16,MSW,8360
Moratuwa MC,2018-03-16,Soil With Waste,2850
Moratuwa MC,2018-03-16,Sorted Organic Waste,39150
Moratuwa MC,2018-03-17,C&D Waste,1470
Moratuwa MC,2018-03-17,MSW,114630
Moratuwa MC,2018-03-17,Slaghter House Waste,2860
Moratuwa MC,2018-03-17,Soil With Waste,6180
Moratuwa MC,2018-03-17,Sorted Organic Waste,3200
Moratuwa MC,2018-03-18,C&D Waste,1910
Moratuwa MC,2018-03-18,MSW,56710
Moratuwa MC,2018-03-18,Soil With Waste,7000
Moratuwa MC,2018-03-19,Bulky Waste,9680
Moratuwa MC,2018-03-19,Industrial Waste,4860
Moratuwa MC,2018-03-19,MSW,8490
Moratuwa MC,2018-03-19,Slaghter House Waste,2870
Moratuwa MC,2018-03-19,Soil With Waste,4320
Moratuwa MC,2018-03-19,Sorted Organic Waste,54000
Moratuwa MC,2018-03-20,Bulky Waste,5420
Moratuwa MC,2018-03-20,Industrial Waste,5330
Moratuwa MC,2018-03-20,MSW,8460
Moratuwa MC,2018-03-20,Sanitary Waste,1040
Moratuwa MC,2018-03-20,Soil With Waste,3040
Moratuwa MC,2018-03-20,Sorted Organic Waste,57070
Moratuwa MC,2018-03-21,Bulky Waste,8370
Moratuwa MC,2018-03-21,Industrial Waste,2870
Moratuwa MC,2018-03-21,MSW,9100
Moratuwa MC,2018-03-21,Sorted Organic Waste,50160
Moratuwa MC,2018-03-22,Bulky Waste,5230
Moratuwa MC,2018-03-22,MSW,7960
Moratuwa MC,2018-03-22,Soil With Waste,6340
Moratuwa MC,2018-03-22,Sorted Organic Waste,47380
Moratuwa MC,2018-03-23,Bulky Waste,240
Moratuwa MC,2018-03-23,MSW,12070
Moratuwa MC,2018-03-23,Soil With Waste,3680
Moratuwa MC,2018-03-23,Sorted Organic Waste,47060
Moratuwa MC,2018-03-24,MSW,83340
Moratuwa MC,2018-03-24,Slaghter House Waste,1940
Moratuwa MC,2018-03-24,Sorted Organic Waste,3280
Moratuwa MC,2018-03-25,Bulky Waste,5530
Moratuwa MC,2018-03-25,MSW,86840
Moratuwa MC,2018-03-25,Slaghter House Waste,3000
Moratuwa MC,2018-03-26,Bulky Waste,4680
Moratuwa MC,2018-03-26,Industrial Waste,3110
